id,student_id,program,grade,status,age,attendance_rate,quiz_score,exams_score,performance_task,activities,final_grade,gpa
746,2025-255963,BLIS,80.22514,1,22,42.44,70.02618,76.50786,84.77091,33.35506,80.22514,2.06833
747,2025-946603,BSCS,81.10164,1,23,82.21,85.07661,78.29647,76.04933,50.0,81.10164,1.75336
748,2025-323949,BSIT,82.05236,1,20,70.85,75.92079,87.39955,74.27592,50.0,82.05236,1.7476
749,2025-314992,BSIT,78.99295,1,20,69.08,86.75445,85.84783,73.1024,43.52961,78.99295,1.73558
750,2025-247924,BSCS,76.28761,1,25,59.12,87.962,89.04055,71.78568,40.47476,76.28761,1.77074
751,2025-707765,BSIT,78.07299,1,19,49.95,75.91424,68.22271,86.5682,37.26092,78.07299,2.12505
752,2025-869762,BSCS,78.9574,1,18,94.84,95.09452,82.13317,71.33548,50.0,78.9574,1.61097
753,2025-655443,BSIT,79.82259,1,21,85.15,100.0,91.36111,65.25949,50.0,79.82259,1.48591
754,2025-833783,BSCS,78.5909,1,25,64.0,75.66159,62.28537,88.93773,40.8214,78.5909,2.13383
755,2025-513447,BSIT,79.99312,1,21,54.9,81.60234,72.98858,81.24935,43.85033,79.99312,1.97183
756,2025-242056,BSIT,83.00388,1,20,73.64,83.48483,93.55178,71.24571,40.54864,83.00388,1.58688
757,2025-428692,BSIT,80.2788,1,25,57.73,77.73501,92.73326,73.89008,38.434,80.2788,1.74994
758,2025-673546,BSCS,79.71221,1,24,64.53,77.16178,83.70728,76.36335,49.55683,79.71221,1.8447
759,2025-869020,BSCS,79.7463,1,20,42.18,59.08018,63.54422,94.02709,38.82381,79.7463,2.32017
760,2025-727741,BSIT,81.04152,1,20,93.27,100.0,94.43881,64.4854,48.23092,81.04152,1.39699
761,2025-224310,BSIT,79.51031,1,23,68.03,79.29289,85.33254,75.79776,45.77515,79.51031,1.79738
762,2025-593282,BSCS,80.02795,1,18,77.3,91.71422,92.68739,68.41038,46.35624,80.02795,1.56439
763,2025-663648,BSDSA,78.8192,1,19,47.49,87.80637,71.30525,82.66682,34.50196,78.8192,1.99082
764,2025-673066,BSCS,81.98908,1,25,79.29,71.12309,77.90774,82.33185,44.87237,81.98908,1.86714
765,2025-812559,BSIT,80.48824,1,21,69.65,71.75075,84.47562,79.78226,40.44693,80.48824,1.84587
766,2025-796182,BSIT,79.62403,1,25,72.38,77.15906,69.29864,86.25687,38.24136,79.62403,1.98764
767,2025-276322,BSCS,79.59881,1,19,49.69,73.29047,76.92797,83.19772,40.29885,79.59881,2.0182
768,2025-666269,BSIT,76.98286,1,18,60.8,63.90216,94.08164,79.60275,29.56482,76.98286,1.88488
769,2025-268268,BSCS,81.20601,1,22,67.55,63.51958,91.04796,78.64896,42.8771,81.20601,1.82977
770,2025-442785,BSIT,81.80417,1,25,71.81,86.245,99.08033,66.54593,49.34493,81.80417,1.52497
771,2025-135887,BSIT,81.95786,1,25,76.04,84.76009,80.71939,78.23075,39.05868,81.95786,1.7378
772,2025-836736,BSDSA,79.02729,1,24,63.53,85.29062,96.87733,68.71914,45.45256,79.02729,1.63659
773,2025-667697,BSCS,80.38601,1,24,74.73,87.44253,85.28093,73.2823,48.54051,80.38601,1.69199
774,2025-599117,BSIT,77.6385,1,22,55.61,66.43919,77.50814,85.73121,37.37016,77.6385,2.07373
775,2025-845947,BLIS,80.51635,1,24,75.92,93.8956,78.7489,74.37032,50.0,80.51635,1.71191
776,2025-364996,BSCS,82.81889,1,23,56.67,69.39569,94.0326,74.31709,48.92655,82.81889,1.76466
777,2025-786537,BSIT,80.95161,1,25,61.23,70.33027,91.76672,77.2302,38.6456,80.95161,1.79601
778,2025-201637,BSCS,78.7353,1,21,50.2,86.80931,62.44749,88.75477,29.87802,78.7353,2.09559
779,2025-232175,BSCS,80.34104,1,22,92.44,100.0,100.0,63.42488,43.02933,80.34104,1.34478
780,2025-334968,BLIS,78.23332,1,21,58.55,87.64479,74.79357,81.0003,37.7753,78.23332,1.91539
781,2025-925363,BSCS,79.16264,1,24,43.72,89.85997,77.3827,80.78013,29.14668,79.16264,1.91105
782,2025-114739,BSIT,81.2569,1,20,45.89,91.08951,78.4375,78.22372,37.71938,81.2569,1.84636
783,2025-647197,BLIS,82.5294,1,22,73.78,76.37758,72.86012,84.11575,44.46871,82.5294,1.89907
784,2025-714677,BSCS,80.33118,1,20,74.3,95.84513,85.76312,72.27853,42.64891,80.33118,1.62158
785,2025-586696,BSCS,78.4922,1,21,44.64,86.58967,72.86727,83.28746,33.82313,78.4922,1.99844
786,2025-767578,BSIT,79.23316,1,25,62.23,69.38832,75.51214,86.71646,35.8772,79.23316,2.0221
787,2025-303019,BLIS,82.76708,1,21,67.77,99.72655,76.65094,75.52614,43.85645,82.76708,1.68702
788,2025-735394,BSIT,81.45559,1,23,43.07,71.38108,96.9067,74.8492,39.12664,81.45559,1.7905
789,2025-394361,BSIT,79.67801,1,24,93.17,100.0,100.0,63.35619,46.37499,79.67801,1.35247
790,2025-544104,BSCS,77.91604,1,24,99.69,69.70231,100.0,72.85458,44.38982,77.91604,1.59696
791,2025-268646,BSCS,78.6064,1,24,78.18,88.5045,97.30963,69.71538,39.00987,78.6064,1.55383
792,2025-202979,BSIT,78.94306,1,20,73.47,75.56893,93.46476,73.32902,50.0,78.94306,1.7169
793,2025-355208,BLIS,82.23874,1,19,55.94,79.79059,89.57195,75.46639,42.77912,82.23874,1.74723
794,2025-592150,BSIT,80.58777,1,21,43.5,85.26582,63.04819,89.27092,31.87376,80.58777,2.09789
795,2025-842325,BSIT,81.84321,1,18,40.15,66.25598,73.65082,88.97264,35.75172,81.84321,2.11605
796,2025-753899,BSIT,82.97711,1,21,73.09,97.49682,84.7768,72.50174,43.53052,82.97711,1.58271
797,2025-805217,BSCS,78.1163,1,24,51.05,59.50428,77.33722,87.80382,42.66221,78.1163,2.14186
798,2025-775809,BSIT,82.03387,1,22,49.01,84.46696,81.04737,80.19901,34.06352,82.03387,1.84311
799,2025-459405,BSIT,81.41085,1,22,83.88,100.0,95.53389,65.75279,46.79758,81.41085,1.4155
800,2025-608603,BSCS,80.73638,1,19,62.75,88.10077,85.08503,78.53791,26.90296,80.73638,1.73139
801,2025-772308,BSIT,82.01688,1,18,81.57,93.26306,100.0,66.75776,40.84859,82.01688,1.41535
802,2025-476540,BSIT,81.21317,1,20,82.48,76.03768,91.13074,75.22863,47.20101,81.21317,1.6688
803,2025-321302,BSIT,82.79126,1,21,90.77,88.20388,87.95126,72.61818,50.0,82.79126,1.55121
804,2025-299526,BSCS,82.4416,1,21,67.55,72.38485,88.8548,79.68504,36.47832,82.4416,1.7654
805,2025-830845,BLIS,82.91849,1,20,77.11,86.60257,97.80878,70.03832,41.07895,82.91849,1.49834
806,2025-615610,BSIT,79.82249,1,19,54.39,83.32292,78.05899,82.70524,32.06501,79.82249,1.90199
807,2025-947236,BSCS,79.68797,1,22,56.26,79.49244,70.57675,87.24293,34.04414,79.68797,2.01709
808,2025-503528,BSIT,79.26324,1,18,50.17,81.06568,78.92042,82.73359,33.67346,79.26324,1.93554
809,2025-376177,BSDSA,78.60409,1,21,59.92,83.16069,63.61331,89.88695,33.22753,78.60409,2.07401
810,2025-247260,BSCS,80.50306,1,22,52.24,75.52857,78.42283,82.67869,43.77668,80.50306,1.95769
811,2025-466282,BSCS,77.52931,1,19,53.87,73.28174,78.6623,83.71985,41.43311,77.52931,2.01385
812,2025-152734,BSCS,79.58601,1,23,56.96,78.08067,79.45343,83.31098,34.40878,79.58601,1.9207
813,2025-477799,BSIT,80.76902,1,18,40.88,51.46123,88.61317,85.45208,40.79065,80.76902,2.06913
814,2025-452402,BSCS,80.99819,1,24,45.84,62.10128,80.52986,86.95392,37.57101,80.99819,2.0575
815,2025-238229,BSCS,81.20783,1,24,48.93,71.1523,75.74538,86.24894,39.48605,81.20783,2.02679
816,2025-488388,BSCS,83.5962,1,25,99.17,100.0,100.0,63.51401,50.0,83.5962,1.26578
817,2025-793309,BSIT,84.16192,1,25,89.46,84.60525,88.72376,73.8446,49.68257,84.16192,1.55404
818,2025-313380,BLIS,83.9644,1,24,66.22,65.34567,87.46452,82.33042,40.36868,83.9644,1.81935
819,2025-706674,BSIT,80.74182,1,21,47.58,93.22983,83.12819,76.48532,39.00532,80.74182,1.77443
820,2025-680118,BSDSA,81.11738,1,18,55.72,89.72621,88.18952,73.93135,44.82285,81.11738,1.70316
821,2025-426917,BLIS,81.38803,1,20,74.08,100.0,74.71751,78.74143,39.06863,81.38803,1.70486
822,2025-149164,BSIT,79.85738,1,24,56.06,74.6463,73.05449,86.28107,43.59919,79.85738,2.02422
823,2025-335086,BSIT,81.82486,1,22,75.84,100.0,75.36067,78.06899,41.12972,81.82486,1.68311
824,2025-821588,BSCS,82.39883,1,21,65.26,83.73506,80.41827,79.58474,45.39748,82.39883,1.78568
825,2025-491564,BSCS,83.96339,1,18,82.32,93.50857,100.0,68.28007,39.03953,83.96339,1.37924
826,2025-697339,BSIT,82.50361,1,20,77.02,84.29628,72.78522,83.5079,44.91201,82.50361,1.82407
827,2025-833902,BSIT,79.60763,1,20,40.43,65.84017,62.16188,95.89481,37.27944,79.60763,2.29189
828,2025-788226,BSIT,80.61849,1,22,59.96,92.68734,66.35646,87.116,31.5346,80.61849,1.93249
829,2025-136764,BSIT,83.50385,1,25,65.82,73.5774,81.19648,83.28783,42.58898,83.50385,1.83768
830,2025-552580,BSCS,81.09037,1,21,94.24,100.0,93.95229,67.5194,50.0,81.09037,1.39817
831,2025-968166,BSCS,83.00535,1,20,90.04,96.30001,86.34008,73.03837,47.50201,83.00535,1.50527
832,2025-299223,BSIT,81.55309,1,19,89.46,96.68188,91.7151,70.19073,48.95166,81.55309,1.46327
833,2025-679421,BSIT,81.55167,1,23,63.65,85.61377,100.0,69.46655,48.64198,81.55167,1.55566
834,2025-940007,BSCS,80.86676,1,24,55.4,82.59043,69.03021,88.16098,37.17467,80.86676,1.99545
835,2025-339255,BSCS,81.74461,1,19,45.91,75.9348,100.0,74.83309,36.94962,81.74461,1.70097
836,2025-782496,BSIT,81.86909,1,19,90.58,92.49501,97.6206,68.44775,50.0,81.86909,1.41637
837,2025-794763,BSCS,83.95654,1,19,80.35,92.91475,91.32031,71.94185,47.88174,83.95654,1.49613
838,2025-217199,BSIT,81.92976,1,19,49.06,68.71924,61.17131,97.34442,32.97584,81.92976,2.20907
839,2025-545258,BSCS,83.77843,1,20,87.53,81.44592,89.24518,77.0863,45.64225,83.77843,1.58692
840,2025-128239,BSIT,81.43776,1,20,75.5,79.80624,77.55173,82.56546,50.0,81.43776,1.82593
841,2025-111511,BSIT,79.18194,1,21,55.55,94.94169,76.50265,80.83672,39.02053,79.18194,1.83332
842,2025-595340,BSIT,80.83383,1,25,62.39,91.23451,69.47876,84.50091,43.87411,80.83383,1.89348
843,2025-839302,BSIT,78.02946,1,19,84.33,68.87008,95.20922,79.26562,39.2992,78.02946,1.72074
844,2025-573884,BSDSA,81.45803,1,21,80.16,95.38426,99.29176,67.72696,47.019,81.45803,1.42146
845,2025-793706,BSCS,83.15208,1,25,75.68,87.56673,96.46806,72.97063,39.68721,83.15208,1.5087
846,2025-409083,BSIT,82.99079,1,22,90.39,87.3519,96.08898,71.20395,50.0,82.99079,1.4587
847,2025-749418,BSIT,84.08304,1,19,46.36,84.19979,73.37826,85.2449,41.90073,84.08304,1.91509
848,2025-323495,BSIT,80.91357,1,23,48.17,70.28326,52.935,100.0,40.30628,80.91357,2.31522
849,2025-556438,BSCS,80.94099,1,22,69.49,89.17004,81.04024,79.50351,44.77163,80.94099,1.74114
850,2025-108317,BSIT,83.75342,1,23,66.72,74.01805,95.7115,76.87498,44.12844,83.75342,1.65238
851,2025-970784,BSDSA,82.17183,1,24,88.23,86.29358,100.0,71.3211,42.8465,82.17183,1.44198
852,2025-984390,BLIS,83.79308,1,20,51.86,66.88317,54.03433,100.0,43.55404,83.79308,2.26839
853,2025-717920,BSIT,81.35253,1,20,69.85,76.56132,94.1727,77.35095,42.02065,81.35253,1.6764
854,2025-708284,BSCS,81.2457,1,19,51.0,64.53266,67.06259,96.58915,31.65825,81.2457,2.17506
855,2025-468442,BSCS,81.54351,1,18,57.46,82.09679,77.54027,84.87349,37.7155,81.54351,1.87821
856,2025-815031,BSIT,81.38589,1,25,50.04,88.33652,77.05601,82.80708,39.92975,81.38589,1.8663
857,2025-719918,BSDSA,80.89113,1,19,74.02,82.85762,79.74566,84.06339,35.14262,80.89113,1.78985
858,2025-128257,BSIT,82.97212,1,20,72.52,78.66268,78.68718,83.58964,46.54704,82.97212,1.80882
859,2025-406304,BSIT,82.10282,1,20,63.42,71.50275,84.85777,83.00313,44.81371,82.10282,1.84236
860,2025-331802,BSCS,78.79178,1,19,65.86,95.55462,79.31988,78.94086,42.90508,78.79178,1.75962
861,2025-275873,BSIT,82.29456,1,19,48.93,56.23954,74.3234,94.02028,39.17082,82.29456,2.14577
862,2025-818837,BSCS,81.90431,1,20,50.54,76.92886,85.2561,82.68058,37.79364,81.90431,1.84887
863,2025-984720,BSCS,81.5268,1,25,46.61,83.99284,83.59227,81.66932,36.87251,81.5268,1.83408
864,2025-678209,BSIT,81.07519,1,18,75.64,84.37947,76.77507,84.12522,41.39572,81.07519,1.8039
865,2025-956770,BSCS,82.69846,1,19,41.41,77.18942,67.55781,92.94272,31.2259,82.69846,2.08298
866,2025-582730,BSIT,82.49938,1,25,59.72,84.64165,85.94055,79.95894,39.18798,82.49938,1.73271
867,2025-495407,BSIT,80.47007,1,24,40.68,74.00256,65.42531,96.07693,26.08949,80.47007,2.17263
868,2025-595091,BSCS,81.00604,1,18,90.32,88.05367,100.0,71.02156,43.90459,81.00604,1.43819
869,2025-943303,BSIT,84.7164,1,18,46.41,85.262,77.71867,83.42969,41.79042,84.7164,1.84418
870,2025-989731,BSIT,79.39514,1,19,77.06,100.0,73.07446,82.88476,34.03877,79.39514,1.74454
871,2025-441390,BSCS,81.0012,1,19,76.81,71.51222,64.62581,93.77484,43.57116,81.0012,2.04913
872,2025-977676,BSCS,81.46364,1,20,92.71,98.56005,91.48819,72.14563,44.33524,81.46364,1.4394
873,2025-765774,BSIT,81.16829,1,25,41.85,72.94319,64.5556,94.49269,38.64238,81.16829,2.17569
874,2025-463873,BSCS,81.22378,1,25,44.57,52.37151,82.38874,92.13832,36.69161,81.22378,2.1145
875,2025-768966,BSIT,81.9082,1,19,53.6,78.75059,89.46711,79.81415,41.06916,81.9082,1.77146
876,2025-396614,BSCS,82.63999,1,22,70.44,91.97352,73.0734,83.09332,46.0278,82.63999,1.78333
877,2025-842881,BSCS,81.88455,1,25,72.32,94.37866,88.05416,76.46828,38.12398,81.88455,1.58889
878,2025-526661,BSIT,83.97568,1,18,99.22,86.37604,97.5784,71.90692,49.22259,83.97568,1.39756
879,2025-175377,BSCS,80.773,1,21,99.0,93.55877,100.0,68.54669,50.0,80.773,1.36316
880,2025-523406,BSIT,84.16479,1,21,49.25,78.24334,71.33284,89.96933,37.73725,84.16479,1.97442
881,2025-131141,BSIT,82.6741,1,24,69.83,78.96453,83.15474,81.39831,50.0,82.6741,1.76832
882,2025-137549,BSIT,81.54889,1,22,75.68,94.51482,96.5703,72.47665,37.94763,81.54889,1.47754
883,2025-346578,BSIT,81.44876,1,19,60.73,77.36239,81.5999,84.12683,42.85651,81.44876,1.8558
884,2025-132466,BSIT,79.95061,1,18,63.57,79.7863,86.45132,83.48058,30.58748,79.95061,1.7908
885,2025-105211,BSCS,83.73045,1,25,66.49,97.40515,87.26918,74.72052,46.04289,83.73045,1.56788
886,2025-952348,BSIT,81.20269,1,24,65.4,84.61087,94.74828,75.28767,43.89303,81.20269,1.62529
887,2025-281142,BSIT,85.74899,1,23,50.43,84.65131,71.06284,89.09498,34.20434,85.74899,1.89633
888,2025-935354,BSIT,83.78018,1,19,59.32,66.82485,72.46103,94.39949,31.137,83.78018,2.01811
889,2025-918121,BSIT,81.97947,1,18,55.11,61.20788,82.19195,90.49461,34.89475,81.97947,1.99192
890,2025-444741,BSIT,85.14822,1,22,74.55,86.82527,77.8,82.01175,50.0,85.14822,1.71123
891,2025-899300,BSIT,82.76764,1,24,69.67,65.94006,74.01236,92.46793,38.61297,82.76764,1.98137
892,2025-542223,BSCS,82.9046,1,24,94.87,100.0,97.77445,68.12521,50.0,82.9046,1.32075
893,2025-441765,BSCS,84.02481,1,20,56.38,51.04337,85.99021,91.15049,38.28167,84.02481,1.98985
894,2025-439608,BSCS,81.2728,1,21,51.86,90.46724,76.0763,83.22744,43.66438,81.2728,1.85554
895,2025-715213,BSIT,83.22079,1,24,58.74,68.58722,74.16358,91.03714,42.61337,83.22079,1.99485
896,2025-980474,BLIS,81.4056,1,25,97.6,100.0,94.4196,70.06536,50.0,81.4056,1.37408
897,2025-156376,BSIT,81.11563,1,20,62.37,75.17506,86.77728,84.56648,34.00723,81.11563,1.80994
898,2025-678435,BSCS,79.97357,1,24,45.24,49.4684,75.33207,100.0,24.04535,79.97357,2.23973
899,2025-490118,BSCS,85.64263,1,25,70.29,85.99187,91.47113,75.96281,49.23546,85.64263,1.56297
900,2025-319645,BSCS,83.3174,1,21,95.32,100.0,83.50305,75.59417,50.0,83.3174,1.4836
901,2025-170817,BSIT,84.14015,1,21,61.26,83.59296,83.04301,83.01432,38.89818,84.14015,1.74346
902,2025-227751,BSCS,83.28861,1,24,54.27,94.40214,72.50056,85.81462,35.42457,83.28861,1.82508
903,2025-789155,BSCS,81.6626,1,25,47.5,89.2609,69.85461,88.28609,37.64568,81.6626,1.95106
904,2025-510723,BSDSA,83.33432,1,21,83.32,75.7681,95.21942,78.52051,43.57623,83.33432,1.58459
905,2025-700376,BSIT,84.4962,1,18,76.2,83.20522,71.57153,88.95157,39.74747,84.4962,1.81876
906,2025-677485,BSIT,83.24933,1,23,44.25,73.10973,95.01532,81.50834,33.58522,83.24933,1.76595
907,2025-838883,BSIT,83.87219,1,22,62.78,73.66668,82.63817,86.72498,37.63794,83.87219,1.82593
908,2025-834745,BSCS,83.97624,1,23,41.0,74.29061,59.91825,100.0,27.16772,83.97624,2.17904
909,2025-301315,BSIT,82.70047,1,25,52.86,92.97694,70.48296,86.15381,41.97577,82.70047,1.87574
910,2025-305146,BSCS,82.16982,1,22,54.0,72.65598,78.25689,89.72328,35.34139,82.16982,1.94895
911,2025-509546,BSIT,83.80609,1,24,93.47,100.0,94.84021,70.3021,50.0,83.80609,1.34714
912,2025-224060,BSIT,85.11388,1,22,94.34,85.72981,100.0,72.08679,50.0,85.11388,1.37498
913,2025-323951,BLIS,84.21905,1,18,98.65,72.11086,92.10948,80.13699,50.0,84.21905,1.57569
914,2025-133566,BSIT,80.52425,1,24,69.34,81.63096,90.52233,80.51217,37.97323,80.52425,1.69494
915,2025-176602,BSIT,80.68186,1,24,45.7,47.63957,75.23116,100.0,29.82698,80.68186,2.2424
916,2025-323677,BSDSA,86.12798,1,21,80.47,90.83091,75.04499,84.88166,41.39943,86.12798,1.67289
917,2025-920011,BSIT,81.3845,1,20,47.85,74.9712,56.45138,100.0,36.22444,81.3845,2.22926
918,2025-752672,BSCS,81.91241,1,22,84.98,80.28755,76.94643,86.19037,46.16159,81.91241,1.78382
919,2025-885823,BSDSA,82.14641,1,18,96.48,88.71486,99.42782,71.7911,50.0,82.14641,1.39688
920,2025-353268,BSCS,82.74336,1,18,79.68,94.11561,89.1627,77.77147,37.7582,82.74336,1.53451
921,2025-650730,BSIT,83.56594,1,20,85.54,95.83377,74.58396,84.1934,39.5863,83.56594,1.65911
922,2025-867598,BLIS,83.86851,1,24,78.66,86.26405,88.46586,78.80298,46.49466,83.86851,1.59176
923,2025-800679,BSDSA,86.19428,1,25,75.15,84.27804,86.61621,79.864,48.79519,86.19428,1.60667
924,2025-719035,BSIT,87.27654,1,19,96.39,100.0,86.54467,75.60231,46.80414,87.27654,1.37948
925,2025-293206,BSCS,83.96157,1,21,72.21,79.07477,85.91022,83.42839,40.79746,83.96157,1.70425
926,2025-229248,BSCS,81.52026,1,18,48.8,59.0965,73.29022,97.7441,30.79424,81.52026,2.14822
927,2025-453636,BSCS,86.12894,1,23,56.28,89.85918,85.55445,79.07382,47.54018,86.12894,1.65129
928,2025-376493,BSDSA,83.33968,1,20,68.6,67.41209,59.24304,100.0,42.78283,83.33968,2.14195
929,2025-571264,BSCS,82.96037,1,25,63.43,98.85959,99.11247,70.52818,43.37835,82.96037,1.43869
930,2025-636938,BLIS,82.13555,1,24,42.72,78.45426,76.9811,88.57053,39.36984,82.13555,1.96354
931,2025-976353,BSIT,83.97662,1,21,92.83,100.0,100.0,70.74126,39.09798,83.97662,1.28505
932,2025-359604,BSIT,85.07513,1,20,80.11,92.3093,96.00656,73.5825,46.48441,85.07513,1.4278
933,2025-635784,BSCS,86.03902,1,23,83.39,80.47518,83.17572,83.0618,48.97247,86.03902,1.64791
934,2025-335372,BSCS,82.24163,1,23,68.72,79.51647,87.72653,81.02969,49.20039,82.24163,1.7204
935,2025-570972,BSIT,83.89951,1,18,61.82,74.75601,87.46906,83.85615,43.26847,83.89951,1.76265
936,2025-830415,BSIT,82.29959,1,23,64.11,68.54657,90.68218,86.16511,33.01831,82.29959,1.79021
937,2025-425296,BSIT,82.63248,1,22,49.26,82.33076,81.67102,85.78194,36.91775,82.63248,1.84214
938,2025-662543,BSCS,82.15423,1,18,71.8,83.60626,93.7617,78.98966,39.04007,82.15423,1.60434
939,2025-519921,BSIT,83.44078,1,20,77.17,93.69697,79.95338,82.75735,39.5875,83.44078,1.64725
940,2025-203384,BSCS,82.76257,1,22,56.17,93.84813,75.91499,84.30277,41.9509,82.76257,1.78935
941,2025-561979,BSCS,82.36321,1,22,48.73,70.80606,57.92805,100.0,43.07077,82.36321,2.22568
942,2025-707233,BSCS,82.07709,1,19,78.48,93.78497,93.81701,74.58097,46.03952,82.07709,1.49676
943,2025-501382,BSIT,79.37189,1,21,63.49,85.30654,100.0,76.48696,33.78254,79.37189,1.59364
944,2025-675118,BSIT,83.609,1,21,47.42,79.00437,58.24113,98.93504,35.4768,83.609,2.14165
945,2025-760038,BSIT,84.25477,1,22,57.17,86.86581,69.92834,90.57426,36.28881,84.25477,1.88918
946,2025-595394,BSIT,86.63348,1,18,90.44,84.16993,100.0,74.56789,45.20486,86.63348,1.37874
947,2025-341864,BSIT,83.51985,1,24,70.28,77.7323,95.8918,78.91787,43.38458,83.51985,1.61
948,2025-323893,BLIS,84.8692,1,21,45.16,74.79573,82.87614,87.26491,38.74453,84.8692,1.86857
949,2025-840891,BSIT,80.21763,1,19,51.01,66.4664,67.56589,98.06814,35.61881,80.21763,2.16996
950,2025-424823,BSIT,84.3084,1,19,63.52,83.20346,66.61955,92.12453,42.61638,84.3084,1.93192
951,2025-491194,BSCS,85.38253,1,22,99.77,100.0,100.0,69.0517,49.37044,85.38253,1.2348
952,2025-440421,BSDSA,83.39561,1,23,63.43,71.08752,79.7783,88.35128,46.88542,83.39561,1.88591
953,2025-650873,BSCS,82.64665,1,20,44.3,73.63104,66.62335,96.69819,34.22834,82.64665,2.11193
954,2025-123012,BSIT,82.38118,1,24,70.66,93.97098,69.94,87.26925,42.76865,82.38118,1.80821
955,2025-184218,BSCS,86.76163,1,23,61.17,85.21367,71.49499,89.24338,42.1526,86.76163,1.82748
956,2025-845333,BSCS,83.87015,1,21,42.66,58.21919,69.07584,100.0,35.41706,83.87015,2.19277
957,2025-126051,BSIT,86.99846,1,18,54.32,82.85212,81.85352,84.25015,45.34515,86.99846,1.74569
958,2025-387489,BSIT,84.58927,1,20,87.91,100.0,100.0,69.1019,50.0,84.58927,1.29493
959,2025-405677,BSCS,83.63641,1,22,77.03,84.84026,93.95116,78.99155,38.41669,83.63641,1.54756
960,2025-975845,BSIT,82.67706,1,24,47.61,66.03392,71.95623,96.64616,34.32182,82.67706,2.09498
961,2025-620159,BSCS,85.52523,1,19,88.93,90.69602,96.79253,75.13164,42.90223,85.52523,1.3888
962,2025-686720,BSCS,82.18968,1,24,64.39,79.27449,95.38532,79.83283,40.37213,82.18968,1.64859
963,2025-342870,BSCS,84.51426,1,24,76.37,87.41611,70.22597,89.55409,42.56385,84.51426,1.80025
964,2025-887482,BSIT,86.7584,1,23,95.73,93.84499,100.0,71.59196,48.58202,86.7584,1.27819
965,2025-310074,BSCS,86.2836,1,18,88.42,94.72343,96.5122,72.7961,50.0,86.2836,1.34985
966,2025-641863,BSCS,83.39341,1,19,70.37,86.49209,71.18126,89.96239,40.02242,83.39341,1.83811
967,2025-781714,BSCS,85.34154,1,18,82.96,91.81916,85.85876,80.33599,43.53236,85.34154,1.53784
968,2025-117355,BSCS,82.08894,1,21,63.89,85.70824,76.42545,88.18462,37.12005,82.08894,1.82825
969,2025-133102,BSCS,83.3577,1,19,80.5,97.257,90.44041,76.38473,43.84492,83.3577,1.48094
970,2025-334327,BSIT,84.7102,1,22,70.84,81.35044,89.35394,82.59452,39.7128,84.7102,1.63823
971,2025-432970,BSCS,85.93876,1,19,57.56,67.04497,61.71974,100.0,43.35848,85.93876,2.11774
972,2025-491893,BSIT,85.16188,1,25,72.18,72.99271,88.20459,83.70879,50.0,85.16188,1.70629
973,2025-264062,BSDSA,85.98802,1,19,63.52,82.5796,74.79253,88.69896,44.23819,85.98802,1.81196
974,2025-417367,BSCS,79.58171,1,20,52.28,73.30228,61.09864,100.0,36.19226,79.58171,2.19797
975,2025-449471,BSIT,85.10422,1,21,41.05,56.77603,69.6889,100.0,39.56711,85.10422,2.18366
976,2025-486567,BSDSA,83.78873,1,19,41.02,62.56731,68.535,100.0,33.79823,83.78873,2.17234
977,2025-583466,BSIT,83.65129,1,20,61.43,68.12556,74.27259,94.73456,37.73053,83.65129,1.97958
978,2025-957902,BLIS,83.01436,1,22,85.36,95.58289,85.28702,79.41437,45.86779,83.01436,1.54222
979,2025-387511,BSIT,87.51779,1,18,47.65,84.40506,66.0799,94.18621,36.98694,87.51779,1.94092
980,2025-297938,BSIT,83.32013,1,18,70.4,99.50332,75.93836,82.56823,47.94216,83.32013,1.67799
981,2025-953192,BSCS,82.85062,1,21,76.84,96.91791,76.78699,85.79585,33.84158,82.85062,1.67024
982,2025-639960,BSDSA,81.00437,1,19,87.87,100.0,70.05891,86.26953,44.03248,81.00437,1.71174
983,2025-570062,BSCS,82.47695,1,25,74.81,88.58779,85.91379,82.12194,42.64676,82.47695,1.64146
984,2025-556339,BSIT,84.54033,1,25,66.56,71.8564,92.82183,83.92836,41.61968,84.54033,1.6924
